user_id,product_id,action,category,age,product_name,price,sale
66,79,purchased,xe-dien,36-55,Tivi LG 55 inch,15000000,17
45,22,addcart,thiet-bi-ve-sinh,3-17,Máy ảnh Canon EOS,25000000,33
67,69,addcart,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,54
37,42,view,xe-dien,18-35,Tivi LG 55 inch,15000000,1
92,39,view,thiet-bi-ve-sinh,3-17,Lò vi sóng Panasonic,5000000,33
67,31,addcart,may-loc-nuoc,55+,Lò vi sóng Panasonic,5000000,4
44,90,purchased,thiet-bi-ve-sinh,36-55,Điều hòa Daikin 12000 BTU,12000000,28
74,51,addcart,thiet-bi-ve-sinh,36-55,Máy ảnh Canon EOS,25000000,9
33,11,purchased,tam-op-tuong,36-55,Tủ lạnh Samsung 300L,10000000,25
81,32,view,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,46
25,32,purchased,tam-op-tuong,55+,Máy ảnh Canon EOS,25000000,59
8,55,purchased,may-loc-nuoc,3-17,Tivi LG 55 inch,15000000,2
26,45,addcart,thiet-bi-ve-sinh,18-35,Máy tính xách tay Dell,20000000,14
23,16,addcart,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,17
47,72,addcart,xe-dien,18-35,Máy giặt Electrolux 9kg,8000000,53
38,66,view,tam-op-tuong,36-55,Máy ảnh Canon EOS,25000000,44
77,76,addcart,may-loc-nuoc,36-55,Điều hòa Daikin 12000 BTU,12000000,24
70,50,view,xe-dien,3-17,Lò vi sóng Panasonic,5000000,9
52,42,purchased,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,10
81,97,addcart,xe-dien,18-35,Tivi LG 55 inch,15000000,25
75,31,view,thiet-bi-ve-sinh,3-17,Tủ lạnh Samsung 300L,10000000,52
82,74,purchased,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,19
46,57,view,may-loc-nuoc,55+,Tủ lạnh Samsung 300L,10000000,27
68,54,view,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,14
87,41,view,thiet-bi-ve-sinh,55+,Tủ lạnh Samsung 300L,10000000,6
53,49,purchased,may-loc-nuoc,55+,Smartphone Xiaomi,7000000,13
46,39,addcart,xe-dien,55+,Máy tính xách tay Dell,20000000,42
1,16,addcart,thiet-bi-ve-sinh,55+,Máy giặt Electrolux 9kg,8000000,42
57,22,purchased,xe-dien,18-35,Máy ảnh Canon EOS,25000000,18
30,13,view,thiet-bi-ve-sinh,3-17,Loa bluetooth JBL,3000000,22
47,50,purchased,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,6
93,3,purchased,may-loc-nuoc,3-17,Tivi LG 55 inch,15000000,42
21,64,addcart,xe-dien,3-17,Tivi LG 55 inch,15000000,34
27,33,purchased,thiet-bi-ve-sinh,3-17,Máy ảnh Canon EOS,25000000,12
3,11,addcart,xe-dien,18-35,Lò vi sóng Panasonic,5000000,50
2,76,addcart,tam-op-tuong,36-55,Điều hòa Daikin 12000 BTU,12000000,26
11,5,purchased,tam-op-tuong,3-17,Lò vi sóng Panasonic,5000000,42
67,64,addcart,xe-dien,3-17,Smartphone Xiaomi,7000000,42
60,12,addcart,xe-dien,3-17,Máy tính xách tay Dell,20000000,5
46,74,purchased,thiet-bi-ve-sinh,18-35,Lò vi sóng Panasonic,5000000,18
63,41,view,xe-dien,18-35,Máy giặt Electrolux 9kg,8000000,0
84,62,view,thiet-bi-ve-sinh,36-55,Loa bluetooth JBL,3000000,10
93,18,view,thiet-bi-ve-sinh,36-55,Điều hòa Daikin 12000 BTU,12000000,48
85,78,addcart,thiet-bi-ve-sinh,3-17,Điều hòa Daikin 12000 BTU,12000000,40
68,77,addcart,may-loc-nuoc,18-35,Tivi LG 55 inch,15000000,36
26,35,purchased,may-loc-nuoc,36-55,Tủ lạnh Samsung 300L,10000000,34
91,70,addcart,thiet-bi-ve-sinh,3-17,Máy ảnh Canon EOS,25000000,5
48,28,view,tam-op-tuong,18-35,Máy giặt Electrolux 9kg,8000000,22
72,55,addcart,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,57
89,47,purchased,may-loc-nuoc,3-17,Máy ảnh Canon EOS,25000000,3
21,40,addcart,may-loc-nuoc,36-55,Máy ảnh Canon EOS,25000000,12
13,64,purchased,tam-op-tuong,55+,Lò vi sóng Panasonic,5000000,50
95,31,addcart,xe-dien,18-35,Loa bluetooth JBL,3000000,44
1,54,purchased,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,28
18,70,addcart,thiet-bi-ve-sinh,36-55,Máy giặt Electrolux 9kg,8000000,10
64,68,purchased,xe-dien,36-55,Lò vi sóng Panasonic,5000000,47
99,85,purchased,tam-op-tuong,55+,Loa bluetooth JBL,3000000,48
100,10,addcart,tam-op-tuong,36-55,Máy lọc không khí Sharp,6000000,33
3,41,addcart,may-loc-nuoc,3-17,Lò vi sóng Panasonic,5000000,15
14,83,addcart,tam-op-tuong,55+,Máy ảnh Canon EOS,25000000,33
92,46,purchased,tam-op-tuong,3-17,Tivi LG 55 inch,15000000,59
99,42,view,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,36
32,17,addcart,xe-dien,36-55,Máy lọc không khí Sharp,6000000,45
1,76,view,may-loc-nuoc,3-17,Máy giặt Electrolux 9kg,8000000,11
60,73,view,thiet-bi-ve-sinh,3-17,Loa bluetooth JBL,3000000,8
48,78,addcart,xe-dien,55+,Máy tính xách tay Dell,20000000,17
47,24,view,thiet-bi-ve-sinh,18-35,Máy ảnh Canon EOS,25000000,48
13,88,purchased,may-loc-nuoc,3-17,Điều hòa Daikin 12000 BTU,12000000,32
37,98,purchased,may-loc-nuoc,36-55,Smartphone Xiaomi,7000000,0
59,48,purchased,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,16
41,64,view,xe-dien,3-17,Tủ lạnh Samsung 300L,10000000,51
1,42,purchased,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,35
71,42,addcart,xe-dien,55+,Điều hòa Daikin 12000 BTU,12000000,47
35,97,addcart,tam-op-tuong,18-35,Máy giặt Electrolux 9kg,8000000,29
3,67,addcart,xe-dien,36-55,Máy giặt Electrolux 9kg,8000000,53
72,39,view,xe-dien,36-55,Máy giặt Electrolux 9kg,8000000,34
20,51,view,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,50
13,58,purchased,may-loc-nuoc,18-35,Máy tính xách tay Dell,20000000,15
43,73,purchased,tam-op-tuong,55+,Tủ lạnh Samsung 300L,10000000,22
66,20,addcart,xe-dien,18-35,Smartphone Xiaomi,7000000,20
42,55,addcart,xe-dien,55+,Smartphone Xiaomi,7000000,30
34,43,addcart,may-loc-nuoc,18-35,Máy lọc không khí Sharp,6000000,45
54,34,purchased,xe-dien,36-55,Lò vi sóng Panasonic,5000000,32
60,84,view,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,43
38,63,purchased,xe-dien,36-55,Điều hòa Daikin 12000 BTU,12000000,7
64,80,purchased,xe-dien,36-55,Loa bluetooth JBL,3000000,16
46,94,purchased,may-loc-nuoc,3-17,Tủ lạnh Samsung 300L,10000000,59
19,3,purchased,may-loc-nuoc,55+,Loa bluetooth JBL,3000000,40
24,93,view,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,35
50,22,view,xe-dien,3-17,Máy giặt Electrolux 9kg,8000000,29
53,49,addcart,xe-dien,18-35,Máy tính xách tay Dell,20000000,5
60,96,view,may-loc-nuoc,3-17,Điều hòa Daikin 12000 BTU,12000000,2
70,92,addcart,may-loc-nuoc,3-17,Tivi LG 55 inch,15000000,49
39,22,view,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,51
49,30,purchased,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,8
22,10,view,may-loc-nuoc,36-55,Điều hòa Daikin 12000 BTU,12000000,43
45,29,view,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,13
34,51,addcart,thiet-bi-ve-sinh,36-55,Máy tính xách tay Dell,20000000,56
24,80,view,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,59
6,72,purchased,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,9
22,20,addcart,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,2
15,70,purchased,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,46
12,74,addcart,tam-op-tuong,18-35,Máy giặt Electrolux 9kg,8000000,22
16,45,addcart,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,23
43,69,purchased,may-loc-nuoc,36-55,Điều hòa Daikin 12000 BTU,12000000,31
16,76,purchased,tam-op-tuong,55+,Loa bluetooth JBL,3000000,2
78,88,purchased,tam-op-tuong,36-55,Máy ảnh Canon EOS,25000000,26
97,24,purchased,may-loc-nuoc,55+,Smartphone Xiaomi,7000000,47
9,55,addcart,thiet-bi-ve-sinh,3-17,Loa bluetooth JBL,3000000,59
9,74,purchased,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,15
71,45,purchased,thiet-bi-ve-sinh,36-55,Máy giặt Electrolux 9kg,8000000,41
98,44,purchased,xe-dien,18-35,Tivi LG 55 inch,15000000,53
98,13,addcart,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,46
53,32,purchased,tam-op-tuong,3-17,Lò vi sóng Panasonic,5000000,2
46,52,view,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,58
26,81,addcart,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,25
3,27,view,xe-dien,55+,Máy tính xách tay Dell,20000000,31
40,66,view,xe-dien,3-17,Lò vi sóng Panasonic,5000000,39
44,92,purchased,thiet-bi-ve-sinh,55+,Điều hòa Daikin 12000 BTU,12000000,27
92,96,purchased,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,32
27,70,purchased,tam-op-tuong,3-17,Tivi LG 55 inch,15000000,59
14,21,purchased,thiet-bi-ve-sinh,3-17,Smartphone Xiaomi,7000000,19
49,71,addcart,may-loc-nuoc,55+,Lò vi sóng Panasonic,5000000,12
28,12,purchased,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,17
70,37,view,xe-dien,3-17,Smartphone Xiaomi,7000000,52
43,81,addcart,thiet-bi-ve-sinh,55+,Loa bluetooth JBL,3000000,14
8,47,purchased,may-loc-nuoc,55+,Tủ lạnh Samsung 300L,10000000,8
52,83,view,thiet-bi-ve-sinh,36-55,Tivi LG 55 inch,15000000,32
6,7,view,thiet-bi-ve-sinh,3-17,Máy lọc không khí Sharp,6000000,29
54,66,view,tam-op-tuong,55+,Tivi LG 55 inch,15000000,33
25,85,view,tam-op-tuong,55+,Máy lọc không khí Sharp,6000000,20
10,71,addcart,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,29
22,21,view,thiet-bi-ve-sinh,36-55,Máy ảnh Canon EOS,25000000,48
56,95,addcart,tam-op-tuong,3-17,Lò vi sóng Panasonic,5000000,42
41,31,purchased,tam-op-tuong,36-55,Máy tính xách tay Dell,20000000,34
34,88,view,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,37
57,39,purchased,xe-dien,36-55,Máy lọc không khí Sharp,6000000,17
43,20,view,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,29
85,73,addcart,tam-op-tuong,3-17,Máy ảnh Canon EOS,25000000,11
23,50,addcart,xe-dien,55+,Máy lọc không khí Sharp,6000000,23
21,82,view,xe-dien,3-17,Máy tính xách tay Dell,20000000,51
55,25,addcart,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,18
4,27,purchased,thiet-bi-ve-sinh,55+,Tủ lạnh Samsung 300L,10000000,18
38,99,purchased,xe-dien,3-17,Smartphone Xiaomi,7000000,15
48,75,addcart,thiet-bi-ve-sinh,18-35,Tủ lạnh Samsung 300L,10000000,33
86,52,purchased,thiet-bi-ve-sinh,18-35,Máy giặt Electrolux 9kg,8000000,3
45,18,view,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,19
70,86,purchased,thiet-bi-ve-sinh,3-17,Máy lọc không khí Sharp,6000000,52
8,98,purchased,may-loc-nuoc,3-17,Smartphone Xiaomi,7000000,9
70,52,addcart,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,5
31,38,addcart,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,44
83,56,view,may-loc-nuoc,18-35,Smartphone Xiaomi,7000000,6
93,23,purchased,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,2
34,9,view,may-loc-nuoc,3-17,Tủ lạnh Samsung 300L,10000000,22
67,80,purchased,thiet-bi-ve-sinh,36-55,Máy giặt Electrolux 9kg,8000000,45
52,10,view,thiet-bi-ve-sinh,3-17,Máy giặt Electrolux 9kg,8000000,57
55,30,view,may-loc-nuoc,55+,Smartphone Xiaomi,7000000,24
74,2,purchased,may-loc-nuoc,18-35,Tủ lạnh Samsung 300L,10000000,50
1,17,purchased,xe-dien,3-17,Máy tính xách tay Dell,20000000,55
33,86,addcart,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,48
44,91,purchased,may-loc-nuoc,36-55,Lò vi sóng Panasonic,5000000,46
33,6,addcart,may-loc-nuoc,36-55,Smartphone Xiaomi,7000000,32
26,69,purchased,xe-dien,36-55,Loa bluetooth JBL,3000000,45
18,80,addcart,thiet-bi-ve-sinh,18-35,Máy tính xách tay Dell,20000000,50
42,69,addcart,thiet-bi-ve-sinh,3-17,Máy lọc không khí Sharp,6000000,23
5,73,addcart,xe-dien,3-17,Tủ lạnh Samsung 300L,10000000,32
75,23,addcart,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,14
16,65,addcart,xe-dien,3-17,Tivi LG 55 inch,15000000,41
8,50,purchased,thiet-bi-ve-sinh,36-55,Máy ảnh Canon EOS,25000000,28
99,96,addcart,may-loc-nuoc,55+,Điều hòa Daikin 12000 BTU,12000000,22
31,41,purchased,thiet-bi-ve-sinh,3-17,Máy ảnh Canon EOS,25000000,6
18,97,purchased,tam-op-tuong,36-55,Máy lọc không khí Sharp,6000000,27
36,64,view,thiet-bi-ve-sinh,55+,Máy lọc không khí Sharp,6000000,54
70,64,purchased,xe-dien,18-35,Tivi LG 55 inch,15000000,25
73,92,view,tam-op-tuong,55+,Smartphone Xiaomi,7000000,16
75,33,addcart,xe-dien,3-17,Máy lọc không khí Sharp,6000000,38
49,37,view,thiet-bi-ve-sinh,3-17,Tivi LG 55 inch,15000000,10
16,13,view,tam-op-tuong,3-17,Máy giặt Electrolux 9kg,8000000,4
75,44,addcart,tam-op-tuong,3-17,Điều hòa Daikin 12000 BTU,12000000,50
20,82,addcart,thiet-bi-ve-sinh,55+,Smartphone Xiaomi,7000000,47
26,9,view,xe-dien,3-17,Điều hòa Daikin 12000 BTU,12000000,9
5,33,addcart,xe-dien,3-17,Máy ảnh Canon EOS,25000000,20
79,25,view,thiet-bi-ve-sinh,36-55,Tủ lạnh Samsung 300L,10000000,14
42,58,view,xe-dien,3-17,Loa bluetooth JBL,3000000,48
78,44,addcart,tam-op-tuong,36-55,Máy ảnh Canon EOS,25000000,32
39,49,purchased,may-loc-nuoc,36-55,Tủ lạnh Samsung 300L,10000000,31
84,12,addcart,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,37
93,58,purchased,tam-op-tuong,18-35,Smartphone Xiaomi,7000000,12
29,97,addcart,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,5
21,76,view,may-loc-nuoc,18-35,Smartphone Xiaomi,7000000,14
6,55,view,xe-dien,36-55,Điều hòa Daikin 12000 BTU,12000000,37
23,29,addcart,thiet-bi-ve-sinh,3-17,Máy lọc không khí Sharp,6000000,18
7,41,addcart,tam-op-tuong,55+,Máy tính xách tay Dell,20000000,16
8,37,view,xe-dien,55+,Máy ảnh Canon EOS,25000000,0
56,66,purchased,tam-op-tuong,36-55,Điều hòa Daikin 12000 BTU,12000000,38
8,20,view,thiet-bi-ve-sinh,55+,Loa bluetooth JBL,3000000,40
91,26,purchased,xe-dien,36-55,Loa bluetooth JBL,3000000,56
4,76,addcart,thiet-bi-ve-sinh,55+,Máy tính xách tay Dell,20000000,14
71,69,view,tam-op-tuong,18-35,Máy ảnh Canon EOS,25000000,19
5,88,addcart,tam-op-tuong,18-35,Smartphone Xiaomi,7000000,28
67,7,purchased,may-loc-nuoc,3-17,Máy ảnh Canon EOS,25000000,39
24,14,view,thiet-bi-ve-sinh,3-17,Máy giặt Electrolux 9kg,8000000,6
87,17,purchased,tam-op-tuong,3-17,Máy lọc không khí Sharp,6000000,5
63,47,addcart,thiet-bi-ve-sinh,3-17,Lò vi sóng Panasonic,5000000,38
26,58,purchased,xe-dien,36-55,Loa bluetooth JBL,3000000,10
20,2,addcart,xe-dien,55+,Tivi LG 55 inch,15000000,55
95,69,view,tam-op-tuong,36-55,Tivi LG 55 inch,15000000,29
20,2,addcart,may-loc-nuoc,18-35,Máy lọc không khí Sharp,6000000,8
49,6,addcart,xe-dien,3-17,Điều hòa Daikin 12000 BTU,12000000,4
10,59,addcart,thiet-bi-ve-sinh,18-35,Loa bluetooth JBL,3000000,0
68,10,view,xe-dien,18-35,Tivi LG 55 inch,15000000,2
90,21,purchased,thiet-bi-ve-sinh,36-55,Máy tính xách tay Dell,20000000,40
26,82,purchased,xe-dien,36-55,Máy lọc không khí Sharp,6000000,9
85,68,view,xe-dien,55+,Máy giặt Electrolux 9kg,8000000,39
55,22,purchased,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,17
32,74,view,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,29
94,35,view,xe-dien,3-17,Máy tính xách tay Dell,20000000,18
63,65,purchased,tam-op-tuong,18-35,Máy ảnh Canon EOS,25000000,54
47,11,addcart,xe-dien,36-55,Máy giặt Electrolux 9kg,8000000,47
75,73,view,thiet-bi-ve-sinh,18-35,Điều hòa Daikin 12000 BTU,12000000,22
72,74,purchased,tam-op-tuong,55+,Máy tính xách tay Dell,20000000,46
93,4,view,thiet-bi-ve-sinh,55+,Tivi LG 55 inch,15000000,58
61,17,purchased,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,20
31,52,purchased,tam-op-tuong,3-17,Loa bluetooth JBL,3000000,3
86,17,view,thiet-bi-ve-sinh,18-35,Loa bluetooth JBL,3000000,56
68,53,view,thiet-bi-ve-sinh,3-17,Máy ảnh Canon EOS,25000000,2
66,25,view,thiet-bi-ve-sinh,55+,Loa bluetooth JBL,3000000,16
83,45,view,may-loc-nuoc,36-55,Lò vi sóng Panasonic,5000000,39
26,86,purchased,tam-op-tuong,3-17,Máy giặt Electrolux 9kg,8000000,15
92,90,addcart,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,34
28,59,purchased,xe-dien,36-55,Tivi LG 55 inch,15000000,9
70,14,addcart,thiet-bi-ve-sinh,55+,Điều hòa Daikin 12000 BTU,12000000,31
98,1,view,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,16
72,84,purchased,thiet-bi-ve-sinh,18-35,Máy giặt Electrolux 9kg,8000000,15
23,21,view,thiet-bi-ve-sinh,18-35,Tủ lạnh Samsung 300L,10000000,15
84,66,purchased,xe-dien,18-35,Điều hòa Daikin 12000 BTU,12000000,23
1,45,view,xe-dien,18-35,Smartphone Xiaomi,7000000,19
70,14,view,tam-op-tuong,55+,Máy giặt Electrolux 9kg,8000000,37
90,75,view,may-loc-nuoc,55+,Điều hòa Daikin 12000 BTU,12000000,39
68,14,addcart,thiet-bi-ve-sinh,18-35,Lò vi sóng Panasonic,5000000,15
69,22,purchased,thiet-bi-ve-sinh,3-17,Máy giặt Electrolux 9kg,8000000,29
41,82,view,thiet-bi-ve-sinh,3-17,Điều hòa Daikin 12000 BTU,12000000,53
11,9,purchased,xe-dien,3-17,Máy ảnh Canon EOS,25000000,41
87,49,addcart,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,25
66,72,purchased,xe-dien,18-35,Máy giặt Electrolux 9kg,8000000,35
86,40,addcart,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,31
87,41,view,tam-op-tuong,36-55,Máy tính xách tay Dell,20000000,32
61,80,addcart,thiet-bi-ve-sinh,18-35,Tủ lạnh Samsung 300L,10000000,13
44,82,view,may-loc-nuoc,3-17,Tivi LG 55 inch,15000000,55
27,23,view,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,12
68,64,addcart,tam-op-tuong,3-17,Lò vi sóng Panasonic,5000000,9
92,63,purchased,xe-dien,18-35,Máy lọc không khí Sharp,6000000,51
95,83,purchased,xe-dien,3-17,Máy ảnh Canon EOS,25000000,7
41,19,view,tam-op-tuong,18-35,Loa bluetooth JBL,3000000,36
92,6,purchased,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,48
66,78,addcart,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,46
4,94,view,tam-op-tuong,3-17,Máy ảnh Canon EOS,25000000,37
69,47,view,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,5
87,40,view,xe-dien,55+,Lò vi sóng Panasonic,5000000,54
66,45,addcart,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,32
95,38,view,xe-dien,3-17,Máy tính xách tay Dell,20000000,58
7,54,purchased,xe-dien,36-55,Máy ảnh Canon EOS,25000000,50
55,67,purchased,tam-op-tuong,55+,Máy giặt Electrolux 9kg,8000000,25
51,27,addcart,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,56
82,73,view,xe-dien,3-17,Lò vi sóng Panasonic,5000000,46
39,32,view,xe-dien,18-35,Loa bluetooth JBL,3000000,9
79,48,addcart,tam-op-tuong,55+,Máy tính xách tay Dell,20000000,35
44,83,addcart,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,45
36,45,view,thiet-bi-ve-sinh,36-55,Điều hòa Daikin 12000 BTU,12000000,1
5,92,purchased,xe-dien,18-35,Smartphone Xiaomi,7000000,25
17,26,purchased,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,10
74,52,view,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,28
90,58,view,tam-op-tuong,3-17,Điều hòa Daikin 12000 BTU,12000000,43
56,87,purchased,xe-dien,3-17,Tivi LG 55 inch,15000000,17
20,47,purchased,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,45
28,17,view,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,49
54,52,addcart,tam-op-tuong,55+,Smartphone Xiaomi,7000000,43
45,13,view,tam-op-tuong,18-35,Loa bluetooth JBL,3000000,22
72,56,addcart,tam-op-tuong,18-35,Tivi LG 55 inch,15000000,45
24,71,view,xe-dien,55+,Máy tính xách tay Dell,20000000,16
79,18,view,tam-op-tuong,55+,Máy giặt Electrolux 9kg,8000000,55
45,25,view,may-loc-nuoc,3-17,Tủ lạnh Samsung 300L,10000000,24
88,79,view,thiet-bi-ve-sinh,55+,Lò vi sóng Panasonic,5000000,37
77,97,view,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,53
16,84,view,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,19
40,63,addcart,may-loc-nuoc,55+,Smartphone Xiaomi,7000000,45
39,72,addcart,may-loc-nuoc,36-55,Điều hòa Daikin 12000 BTU,12000000,44
52,91,view,xe-dien,55+,Tủ lạnh Samsung 300L,10000000,21
40,6,view,thiet-bi-ve-sinh,36-55,Lò vi sóng Panasonic,5000000,26
7,33,addcart,thiet-bi-ve-sinh,55+,Lò vi sóng Panasonic,5000000,16
86,89,addcart,tam-op-tuong,3-17,Máy lọc không khí Sharp,6000000,50
23,74,addcart,tam-op-tuong,55+,Máy giặt Electrolux 9kg,8000000,46
88,28,purchased,tam-op-tuong,3-17,Điều hòa Daikin 12000 BTU,12000000,35
97,71,purchased,thiet-bi-ve-sinh,18-35,Lò vi sóng Panasonic,5000000,30
70,3,purchased,may-loc-nuoc,55+,Điều hòa Daikin 12000 BTU,12000000,0
92,76,addcart,tam-op-tuong,55+,Máy giặt Electrolux 9kg,8000000,40
23,84,purchased,tam-op-tuong,3-17,Smartphone Xiaomi,7000000,34
12,62,view,thiet-bi-ve-sinh,36-55,Máy lọc không khí Sharp,6000000,46
84,38,addcart,may-loc-nuoc,55+,Máy ảnh Canon EOS,25000000,7
44,74,addcart,thiet-bi-ve-sinh,3-17,Tivi LG 55 inch,15000000,34
17,75,purchased,may-loc-nuoc,55+,Lò vi sóng Panasonic,5000000,34
24,12,purchased,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,21
59,19,view,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,27
62,73,addcart,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,51
3,32,view,thiet-bi-ve-sinh,55+,Loa bluetooth JBL,3000000,17
42,20,addcart,xe-dien,36-55,Máy ảnh Canon EOS,25000000,39
69,74,view,tam-op-tuong,3-17,Loa bluetooth JBL,3000000,46
17,64,view,thiet-bi-ve-sinh,55+,Smartphone Xiaomi,7000000,30
10,26,addcart,tam-op-tuong,55+,Máy lọc không khí Sharp,6000000,2
25,2,purchased,xe-dien,3-17,Máy lọc không khí Sharp,6000000,6
64,72,addcart,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,38
45,71,addcart,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,12
49,87,purchased,tam-op-tuong,55+,Máy giặt Electrolux 9kg,8000000,10
67,86,addcart,may-loc-nuoc,36-55,Tủ lạnh Samsung 300L,10000000,24
49,14,purchased,may-loc-nuoc,18-35,Lò vi sóng Panasonic,5000000,39
75,25,purchased,tam-op-tuong,3-17,Loa bluetooth JBL,3000000,3
60,44,addcart,may-loc-nuoc,3-17,Tivi LG 55 inch,15000000,16
3,39,addcart,xe-dien,55+,Điều hòa Daikin 12000 BTU,12000000,49
4,11,addcart,tam-op-tuong,3-17,Máy ảnh Canon EOS,25000000,9
91,96,addcart,xe-dien,36-55,Loa bluetooth JBL,3000000,6
44,92,view,tam-op-tuong,55+,Máy giặt Electrolux 9kg,8000000,38
34,83,view,xe-dien,55+,Máy giặt Electrolux 9kg,8000000,1
93,88,purchased,thiet-bi-ve-sinh,55+,Loa bluetooth JBL,3000000,11
15,46,addcart,tam-op-tuong,36-55,Điều hòa Daikin 12000 BTU,12000000,48
17,42,view,thiet-bi-ve-sinh,3-17,Lò vi sóng Panasonic,5000000,28
97,48,addcart,xe-dien,18-35,Tủ lạnh Samsung 300L,10000000,27
5,78,view,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,1
87,32,addcart,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,52
12,43,addcart,may-loc-nuoc,36-55,Smartphone Xiaomi,7000000,17
67,92,addcart,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,34
68,43,addcart,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,15
26,27,purchased,xe-dien,36-55,Loa bluetooth JBL,3000000,59
6,95,view,thiet-bi-ve-sinh,18-35,Máy giặt Electrolux 9kg,8000000,21
42,4,purchased,may-loc-nuoc,18-35,Máy giặt Electrolux 9kg,8000000,6
54,58,purchased,thiet-bi-ve-sinh,55+,Máy tính xách tay Dell,20000000,58
96,87,view,thiet-bi-ve-sinh,55+,Điều hòa Daikin 12000 BTU,12000000,40
22,12,purchased,thiet-bi-ve-sinh,55+,Máy ảnh Canon EOS,25000000,10
27,45,purchased,xe-dien,3-17,Tủ lạnh Samsung 300L,10000000,2
68,75,addcart,tam-op-tuong,18-35,Máy ảnh Canon EOS,25000000,25
3,6,view,xe-dien,3-17,Máy lọc không khí Sharp,6000000,41
